Physical Lane,PCS Lane Marker Lock,PCS Lane Marker Map,Relative Lane Skew (ns),PCS Lane Marker Error Count,FEC Symbol Error Count,FEC Corrected Bits Count,FEC Symbol Error Rate,FEC Corrected Bit Rate
Port 1
Totals, Lock,all,9.035,0.0,0.0,14.0,0.000000e+00,1.550545e-11,
Lane-0,Lock,16,6.023,0,0,0,0.000000e+00,0.000000e+00,
Lane-1,Lock,0,3.011,0,0,0,0.000000e+00,0.000000e+00,
Lane-2,Lock,17,3.011,0,0,0,0.000000e+00,0.000000e+00,
Lane-3,Lock,1,0.0,0,0,0,0.000000e+00,0.000000e+00,
Lane-4,Lock,18,3.011,0,0,0,0.000000e+00,0.000000e+00,
Lane-5,Lock,2,0.0,0,0,0,0.000000e+00,0.000000e+00,
Lane-6,Lock,19,0.0,0,0,0,0.000000e+00,0.000000e+00,
Lane-7,Lock,3,3.011,0,0,0,0.000000e+00,0.000000e+00,
Lane-8,Lock,4,6.023,0,0,3,0.000000e+00,3.343754e-12,
Lane-9,Lock,20,6.023,0,0,0,0.000000e+00,0.000000e+00,
Lane-10,Lock,5,3.011,0,0,0,0.000000e+00,0.000000e+00,
Lane-11,Lock,21,3.011,0,0,0,0.000000e+00,0.000000e+00,
Lane-12,Lock,6,0.0,0,0,4,0.000000e+00,4.458339e-12,
Lane-13,Lock,22,3.011,0,0,1,0.000000e+00,1.114585e-12,
Lane-14,Lock,7,3.011,0,0,0,0.000000e+00,0.000000e+00,
Lane-15,Lock,23,3.011,0,0,0,0.000000e+00,0.000000e+00,
Lane-16,Lock,8,3.011,0,0,0,0.000000e+00,0.000000e+00,
Lane-17,Lock,24,6.023,0,0,2,0.000000e+00,2.196259e-12,
Lane-18,Lock,9,6.023,0,0,0,0.000000e+00,0.000000e+00,
Lane-19,Lock,25,6.023,0,0,0,0.000000e+00,0.000000e+00,
Lane-20,Lock,10,3.011,0,0,1,0.000000e+00,1.098129e-12,
Lane-21,Lock,26,6.023,0,0,0,0.000000e+00,0.000000e+00,
Lane-22,Lock,11,9.035,0,0,0,0.000000e+00,0.000000e+00,
Lane-23,Lock,27,9.035,0,0,0,0.000000e+00,0.000000e+00,
Lane-24,Lock,12,6.023,0,0,0,0.000000e+00,0.000000e+00,
Lane-25,Lock,28,6.023,0,0,0,0.000000e+00,0.000000e+00,
Lane-26,Lock,13,6.023,0,0,0,0.000000e+00,0.000000e+00,
Lane-27,Lock,29,9.035,0,0,0,0.000000e+00,0.000000e+00,
Lane-28,Lock,30,3.011,0,0,1,0.000000e+00,1.098129e-12,
Lane-29,Lock,14,0.0,0,0,2,0.000000e+00,2.196259e-12,
Lane-30,Lock,31,6.023,0,0,0,0.000000e+00,0.000000e+00,
Lane-31,Lock,15,3.011,0,0,0,0.000000e+00,0.000000e+00,



